2015-08-07 00:00:00 UTC,0.0101411,0.0,324.5515867948383
2015-08-08 00:00:00 UTC,0.00495364,299059.0546225812,1370.1193122675184
2015-08-10 00:00:00 UTC,0.002608659248313454,157662.16330152404,1519.3368592074341
2015-08-11 00:00:00 UTC,0.003955206344129572,239151.33801665198,5628.696102437878
2015-08-12 00:00:00 UTC,0.004693888801280395,283936.0607388446,7746.715489041175
2015-08-13 00:00:00 UTC,0.006923005066639737,418964.73140966735,16612.15392726892
2015-08-14 00:00:00 UTC,0.006887142069647234,416988.29079321725,16428.354363615614
2015-08-15 00:00:00 UTC,0.006422883968231409,389056.4721292897,9685.098505239936
2015-08-16 00:00:00 UTC,0.0057273730089662,347073.13997144584,11762.88519324935
2015-08-17 00:00:00 UTC,0.00468316933159061,339657.01825105853,7313.729666368617
2015-08-18 00:00:00 UTC,0.005063261971524138,367311.1751854864,6701.581928000688
2015-08-19 00:00:00 UTC,0.005544067723780902,402374.824705756,6802.97167815131
2015-08-20 00:00:00 UTC,0.006325470327563761,459214.7553361338,12648.129318454521
2015-08-21 00:00:00 UTC,0.006053054825063796,439591.96904938004,7501.705404012886
2015-08-22 00:00:00 UTC,0.006025436469563174,437745.09743144154,3991.2434801079526
2015-08-23 00:00:00 UTC,0.005963518295439222,433399.3182904665,7087.914090893135
2015-08-24 00:00:00 UTC,0.005932781303340481,431314.0906700485,3314.725613460982
2015-08-25 00:00:00 UTC,0.005244825573174619,381438.383978297,4758.403630286089
2015-08-26 00:00:00 UTC,0.004970284793586742,361593.238721077,5112.608977953434
2015-08-27 00:00:00 UTC,0.005084489663241416,370022.3115852883,3056.2811899747057
2015-08-28 00:00:00 UTC,0.005132109226056687,373608.41650250443,3087.2141854226006
2015-08-29 00:00:00 UTC,0.005140073722491078,374299.62876405945,2657.7030224917767
2015-08-30 00:00:00 UTC,0.005798075654539396,422336.2662045253,4584.56683493608
2015-08-31 00:00:00 UTC,0.005882213115421785,428586.1650437305,5203.024752406054
2015-09-01 00:00:00 UTC,0.005946329702026639,433375.0793780222,2686.916330557512
2015-09-02 00:00:00 UTC,0.005593050668154714,407729.3107814909,2754.2792483146113
2015-09-03 00:00:00 UTC,0.005573527511746502,406396.21087110136,2577.2810602707523
2015-09-04 00:00:00 UTC,0.005518431355313476,402504.9741311041,1449.690747381291
2015-09-05 00:00:00 UTC,0.005686811811684258,414922.215464292,1494.4247672301208
2015-09-06 00:00:00 UTC,0.005431727968201042,396446.04522924643,1327.6107335498668
2015-09-07 00:00:00 UTC,0.005223317131036136,381361.069582876,2024.944399044294
2015-09-08 00:00:00 UTC,0.005074888562539292,370648.59682479285,1720.9354534459396
2015-09-09 00:00:00 UTC,0.005070621071938957,370466.471560518,1545.6261857561724
2015-09-10 00:00:00 UTC,0.00488840325192301,357275.5998952158,2678.3559234855106
2015-09-11 00:00:00 UTC,0.004068814251265523,297477.9065501783,7923.845906928263
2015-09-12 00:00:00 UTC,0.00441958396502022,323237.5874167042,3408.2158336748194
2015-09-13 00:00:00 UTC,0.004072158802141157,297927.9338276597,2858.487962046107
2015-09-14 00:00:00 UTC,0.003796633345330264,277859.2120718369,3211.040901429511
2015-09-15 00:00:00 UTC,0.00409645431738358,299903.8989305139,3156.9344032118142
2015-09-16 00:00:00 UTC,0.003953445267404953,289533.3513373153,2754.788872239385
2015-09-17 00:00:00 UTC,0.003794173711609557,277958.9465208949,3912.8705877135544
2015-09-18 00:00:00 UTC,0.00364130128763545,266848.322476793,2059.815612908926
2015-09-19 00:00:00 UTC,0.003814118619337372,279609.9084063549,1676.8196618999764
2015-09-20 00:00:00 UTC,0.004059347001175082,297696.37316185085,2232.015859834854
2015-09-21 00:00:00 UTC,0.003979161161170692,291915.63986075926,1895.552514388995
2015-09-22 00:00:00 UTC,0.003902602083646643,286386.09266701253,2112.9824479789168
2015-09-23 00:00:00 UTC,0.003889432149168994,285531.61524393805,887.75879407701
2015-09-24 00:00:00 UTC,0.003488449562314941,256181.2530654745,3497.964387056144
2015-09-25 00:00:00 UTC,0.00315145842056505,231515.11723120717,3835.067983385571
2015-09-26 00:00:00 UTC,0.003316456162144346,243716.91145592587,1616.541937657537
2015-09-27 00:00:00 UTC,0.003098156860266344,227750.39039523387,1753.950931876823
2015-09-28 00:00:00 UTC,0.002436749972092691,179185.23955784942,5073.863132327628
2015-09-29 00:00:00 UTC,0.002773017860235488,203978.4935336494,3948.258369469572
2015-09-30 00:00:00 UTC,0.00311279208188051,229045.8249400211,2712.2544290923447
2015-10-01 00:00:00 UTC,0.002884766155176853,212342.19889836563,2476.8662586935643
2015-10-02 00:00:00 UTC,0.002850137945593931,209866.50170896412,931.3417217023813
2015-10-03 00:00:00 UTC,0.002876807043932345,211902.34168006168,685.5237876592598
2015-10-04 00:00:00 UTC,0.002797102019963286,206100.61632571727,437.3248036497981
2015-10-05 00:00:00 UTC,0.002614202481164739,192688.25081927364,922.2857123091984
2015-10-06 00:00:00 UTC,0.002619896456430953,193171.2534841496,1089.5904865849188
2015-10-07 00:00:00 UTC,0.002508039733748439,184950.33646521514,891.0160467974653
2015-10-08 00:00:00 UTC,0.002566822761207253,189285.17237736503,1279.8481689131188
2015-10-09 00:00:00 UTC,0.00266484501911028,196513.6262715741,1552.9287070790967
2015-10-10 00:00:00 UTC,0.002567229052750212,189510.94892452162,593.3246538719777
2015-10-11 00:00:00 UTC,0.002573507471511178,189974.41715142626,351.76165883078096
2015-10-12 00:00:00 UTC,0.002560562234904305,189018.80936458198,443.446913952846
