"2016年10月18日","65,962","65,641","66,818","65,507","0.49"
"2016年10月17日","65,641","66,281","66,963","65,610","-0.97"
"2016年10月16日","66,281","65,711","68,000","65,691","0.87"
"2016年10月15日","65,711","65,591","68,000","61,621","0.18"
"2016年10月14日","65,591","64,110","66,607","61,621","2.31"
"2016年10月13日","64,110","64,826","66,041","63,935","-1.11"
"2016年10月12日","64,827","62,881","65,941","62,690","3.09"
"2016年10月11日","62,881","60,373","64,719","60,256","4.15"
"2016年10月10日","60,373","59,880","61,500","59,800","0.82"
"2016年10月09日","59,880","60,715","61,960","59,874","-1.38"
"2016年10月08日","60,715","62,467","62,742","59,562","-2.80"
"2016年10月07日","62,467","57,732","63,220","57,613","8.20"
"2016年10月06日","57,732","61,091","62,999","56,624","-5.50"
"2016年10月05日","61,091","57,448","62,460","57,385","6.34"
"2016年10月04日","57,448","61,022","62,274","57,425","-5.86"
"2016年10月03日","61,022","59,504","61,813","59,387","2.55"
"2016年10月02日","59,504","61,793","61,812","59,414","-3.71"
"2016年10月01日","61,793","59,446","62,054","59,446","3.95"
"2016年09月30日","59,446","61,253","61,875","59,158","-2.95"
"2016年09月29日","61,253","60,487","61,925","59,431","1.27"
"2016年09月28日","60,487","60,363","60,704","59,037","0.21"
"2016年09月27日","60,363","60,032","61,163","58,704","0.55"
"2016年09月26日","60,032","59,146","60,761","58,488","1.50"
"2016年09月25日","59,146","60,055","60,842","58,738","-1.51"
"2016年09月24日","60,055","59,037","60,598","58,578","1.72"
"2016年09月23日","59,037","58,661","62,266","58,396","0.64"
"2016年09月22日","58,661","58,518","62,166","58,096","0.24"
"2016年09月21日","58,518","59,834","62,111","58,172","-2.20"
"2016年09月20日","59,834","61,480","64,782","59,720","-2.68"
"2016年09月19日","61,480","60,500","62,508","59,065","1.62"
"2016年09月18日","60,500","62,119","62,183","60,045","-2.61"
"2016年09月17日","62,119","61,373","62,492","60,024","1.22"
"2016年09月16日","61,373","61,575","62,952","60,566","-0.33"
"2016年09月15日","61,575","62,867","63,483","60,698","-2.06"
"2016年09月14日","62,867","61,074","63,303","60,204","2.94"
"2016年09月13日","61,074","62,091","63,481","59,122","-1.64"
"2016年09月12日","62,091","60,276","63,206","59,029","3.01"
"2016年09月11日","60,276","62,087","63,465","60,238","-2.92"
"2016年09月10日","62,087","62,794","63,639","61,686","-1.13"
"2016年09月09日","62,794","63,413","65,640","61,602","-1.67"
"2016年09月08日","63,862","62,213","65,397","60,277","2.65"
"2016年09月07日","62,213","59,406","63,106","58,768","4.73"
"2016年09月06日","59,406","61,213","62,972","59,377","-2.95"
"2016年09月05日","61,213","61,354","62,899","59,912","-0.23"
"2016年09月04日","61,354","61,472","61,895","59,673","-0.19"
"2016年09月03日","61,472","59,584","61,607","57,829","3.17"
"2016年09月02日","59,584","57,695","59,837","55,174","3.27"
"2016年09月01日","57,695","57,494","59,703","57,442","0.35"
"2016年08月31日","57,494","58,318","59,664","57,330","-1.41"
"2016年08月30日","58,318","57,453","59,323","57,015","-1.91"
"2016年08月08日","59,452","59,229","59,468","56,388","0.38"
"2016年08月07日","59,229","56,609","59,423","55,525","4.63"
"2016年08月06日","56,609","55,979","58,512","55,323","1.12"
"2016年08月05日","55,979","58,002","58,002","54,090","-3.49"
"2016年08月04日","58,002","57,167","58,163","53,556","4.46"
"2016年08月03日","55,527","55,731","61,680","48,646","-0.36"
"2016年08月02日","55,731","61,963","64,234","48,675","-10.06"
"2016年08月01日","61,963","64,787","67,298","61,963","-3.10"
"2016年07月31日","63,947","66,686","67,195","63,936","-4.11"
"2016年07月30日","66,686","67,558","67,558","66,306","-1.29"
"2016年07月29日","67,558","67,975","68,314","66,638","-1.63"
"2016年07月27日","68,681","65,486","69,083","65,465","4.88"
